date,symbol,asset_return_binary,position_binary,position_change_binary,gross_strategy_return_binary,transaction_cost_binary,strategy_return_binary,slow_ma_binary,asset_return_graded,position_graded,position_change_graded,gross_strategy_return_graded,transaction_cost_graded,strategy_return_graded,slow_ma_graded,asset_return,position_increment,incremental_gross_return,incremental_transaction_cost,incremental_net_return,incremental_log_return,incremental_state
2019-05-23,000001,-0.009336099585062207,0.0,0.0,-0.0,0.0,-0.0,10.298750000000002,-0.009336099585062207,0.0,-0.3,-0.0,0.00015,-0.00015,10.298750000000002,-0.009336099585062207,0.0,0.0,0.00015,-0.00015,-0.00015001125112512655,same_exposure
2019-05-24,000001,0.005235602094240788,0.0,0.0,0.0,0.0,0.0,10.3035,0.005235602094240788,0.0,0.0,0.0,0.0,0.0,10.3035,0.005235602094240788,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-05-27,000001,0.0010416666666666075,0.0,0.0,0.0,0.0,0.0,10.30875,0.0010416666666666075,0.0,0.0,0.0,0.0,0.0,10.30875,0.0010416666666666075,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-05-28,000001,0.010405827263267664,0.0,0.0,0.0,0.0,0.0,10.311,0.010405827263267664,0.0,0.0,0.0,0.0,0.0,10.311,0.010405827263267664,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-05-29,000001,-0.007209062821833201,0.0,0.0,-0.0,0.0,-0.0,10.3145,-0.007209062821833201,0.0,0.0,-0.0,0.0,-0.0,10.3145,-0.007209062821833201,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-05-30,000001,-0.014522821576763545,0.0,0.0,-0.0,0.0,-0.0,10.303,-0.014522821576763545,0.0,0.0,-0.0,0.0,-0.0,10.303,-0.014522821576763545,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-05-31,000001,-0.0031578947368420263,0.0,0.0,-0.0,0.0,-0.0,10.28375,-0.0031578947368420263,0.0,0.0,-0.0,0.0,-0.0,10.28375,-0.0031578947368420263,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-06-03,000001,-0.023231256599788863,0.0,0.0,-0.0,0.0,-0.0,10.2555,-0.023231256599788863,0.0,0.0,-0.0,0.0,-0.0,10.2555,-0.023231256599788863,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-06-04,000001,-0.00432432432432428,0.0,0.0,-0.0,0.0,-0.0,10.2245,-0.00432432432432428,0.0,0.0,-0.0,0.0,-0.0,10.2245,-0.00432432432432428,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-06-05,000001,0.009771986970684043,0.0,0.0,0.0,0.0,0.0,10.18775,0.009771986970684043,0.0,0.0,0.0,0.0,0.0,10.18775,0.009771986970684043,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-06-06,000001,-0.004301075268817289,0.0,0.0,-0.0,0.0,-0.0,10.148,-0.004301075268817289,0.0,0.0,-0.0,0.0,-0.0,10.148,-0.004301075268817289,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-06-10,000001,0.0356371490280778,0.0,0.0,0.0,0.0,0.0,10.1195,0.0356371490280778,0.0,0.0,0.0,0.0,0.0,10.1195,0.0356371490280778,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-06-11,000001,0.02502606882168923,0.0,0.0,0.0,0.0,0.0,10.0985,0.02502606882168923,0.3,0.3,0.007507820646506768,0.00015,0.007357820646506768,10.0985,0.02502606882168923,0.3,0.007507820646506768,0.00015,0.007357820646506768,0.007330883933808059,added_exposure_up
2019-06-12,000001,-0.006103763987792554,0.0,0.0,-0.0,0.0,-0.0,10.07975,-0.006103763987792554,0.3,0.0,-0.0018311291963377663,0.0,-0.0018311291963377663,10.07975,-0.006103763987792554,0.3,-0.0018311291963377663,0.0,-0.0018311291963377663,-0.0018328077628323393,added_exposure_down
2019-06-13,000001,0.0020470829068577334,0.0,0.0,0.0,0.0,0.0,10.06375,0.0020470829068577334,0.3,0.0,0.00061412487205732,0.0,0.00061412487205732,10.06375,0.0020470829068577334,0.3,0.00061412487205732,0.0,0.00061412487205732,0.0006139363745481379,added_exposure_up
2019-06-14,000001,-0.008171603677221473,0.0,0.0,-0.0,0.0,-0.0,10.0405,-0.008171603677221473,0.3,0.0,-0.0024514811031664417,0.0,-0.0024514811031664417,10.0405,-0.008171603677221473,0.3,-0.0024514811031664417,0.0,-0.0024514811031664417,-0.0024544909029504437,added_exposure_down
2019-06-17,000001,0.01441812564366618,0.0,0.0,0.0,0.0,0.0,10.003499999999999,0.01441812564366618,0.3,0.0,0.004325437693099854,0.0,0.004325437693099854,10.003499999999999,0.01441812564366618,0.3,0.004325437693099854,0.0,0.004325437693099854,0.004316109875736815,added_exposure_up
2019-06-18,000001,0.010152284263959421,0.0,0.0,0.0,0.0,0.0,9.9735,0.010152284263959421,0.3,0.0,0.0030456852791878263,0.0,0.0030456852791878263,9.9735,0.010152284263959421,0.3,0.0030456852791878263,0.0,0.0030456852791878263,0.0030410565757789426,added_exposure_up
2019-06-19,000001,0.02110552763819107,0.0,0.0,0.0,0.0,0.0,9.94875,0.02110552763819107,0.3,0.0,0.0063316582914573205,0.0,0.0063316582914573205,9.94875,0.02110552763819107,0.3,0.0063316582914573205,0.0,0.0063316582914573205,0.006311697555164366,added_exposure_up
2019-06-20,000001,0.05610236220472453,0.0,0.0,0.0,0.0,0.0,9.93075,0.05610236220472453,0.3,0.0,0.016830708661417358,0.0,0.016830708661417358,9.93075,0.05610236220472453,0.3,0.016830708661417358,0.0,0.016830708661417358,0.016690641716972557,added_exposure_up
2019-06-21,000001,-0.012115563839701804,0.0,0.0,-0.0,0.0,-0.0,9.92075,-0.012115563839701804,0.3,0.0,-0.003634669151910541,0.0,-0.003634669151910541,9.92075,-0.012115563839701804,0.3,-0.003634669151910541,0.0,-0.003634669151910541,-0.0036412906112442797,added_exposure_down
2019-06-24,000001,0.0037735849056603765,1.0,1.0,0.0037735849056603765,0.0005,0.0032735849056603765,9.91325,0.0037735849056603765,1.0,0.7,0.0037735849056603765,0.00035,0.0034235849056603765,9.91325,0.0037735849056603765,0.0,0.0,-0.00015000000000000001,0.00014999999999999996,0.00014949938888235903,same_exposure
2019-06-25,000001,-0.018796992481203145,1.0,0.0,-0.018796992481203145,0.0,-0.018796992481203145,9.89375,-0.018796992481203145,1.0,0.0,-0.018796992481203145,0.0,-0.018796992481203145,9.89375,-0.018796992481203145,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-06-26,000001,0.006704980842911823,1.0,0.0,0.006704980842911823,0.0,0.006704980842911823,9.882000000000001,0.006704980842911823,1.0,0.0,0.006704980842911823,0.0,0.006704980842911823,9.882000000000001,0.006704980842911823,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-06-27,000001,0.02473834443387246,1.0,0.0,0.02473834443387246,0.0,0.02473834443387246,9.88325,0.02473834443387246,1.0,0.0,0.02473834443387246,0.0,0.02473834443387246,9.88325,0.02473834443387246,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-06-28,000001,0.005571030640668662,1.0,0.0,0.005571030640668662,0.0,0.005571030640668662,9.879999999999999,0.005571030640668662,1.0,0.0,0.005571030640668662,0.0,0.005571030640668662,9.879999999999999,0.005571030640668662,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-01,000001,0.011080332409972193,1.0,0.0,0.011080332409972193,0.0,0.011080332409972193,9.8845,0.011080332409972193,1.0,0.0,0.011080332409972193,0.0,0.011080332409972193,9.8845,0.011080332409972193,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-02,000001,0.01735159817351617,1.0,0.0,0.01735159817351617,0.0,0.01735159817351617,9.913,0.01735159817351617,1.0,0.0,0.01735159817351617,0.0,0.01735159817351617,9.913,0.01735159817351617,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-03,000001,-0.011669658886894196,1.0,0.0,-0.011669658886894196,0.0,-0.011669658886894196,9.9365,-0.011669658886894196,1.0,0.0,-0.011669658886894196,0.0,-0.011669658886894196,9.9365,-0.011669658886894196,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-04,000001,-0.0018165304268845661,1.0,0.0,-0.0018165304268845661,0.0,-0.0018165304268845661,9.9665,-0.0018165304268845661,1.0,0.0,-0.0018165304268845661,0.0,-0.0018165304268845661,9.9665,-0.0018165304268845661,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-05,000001,-0.0045495905368517775,1.0,0.0,-0.0045495905368517775,0.0,-0.0045495905368517775,10.00375,-0.0045495905368517775,1.0,0.0,-0.0045495905368517775,0.0,-0.0045495905368517775,10.00375,-0.0045495905368517775,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-08,000001,-0.023765996343692808,1.0,0.0,-0.023765996343692808,0.0,-0.023765996343692808,10.02425,-0.023765996343692808,1.0,0.0,-0.023765996343692808,0.0,-0.023765996343692808,10.02425,-0.023765996343692808,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-09,000001,0.0,1.0,0.0,0.0,0.0,0.0,10.052249999999999,0.0,1.0,0.0,0.0,0.0,0.0,10.052249999999999,0.0,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-10,000001,-0.002808988764044895,1.0,0.0,-0.002808988764044895,0.0,-0.002808988764044895,10.075750000000001,-0.002808988764044895,1.0,0.0,-0.002808988764044895,0.0,-0.002808988764044895,10.075750000000001,-0.002808988764044895,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-11,000001,-0.0009389671361501595,1.0,0.0,-0.0009389671361501595,0.0,-0.0009389671361501595,10.09075,-0.0009389671361501595,1.0,0.0,-0.0009389671361501595,0.0,-0.0009389671361501595,10.09075,-0.0009389671361501595,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-12,000001,0.042293233082706605,1.0,0.0,0.042293233082706605,0.0,0.042293233082706605,10.11825,0.042293233082706605,1.0,0.0,0.042293233082706605,0.0,0.042293233082706605,10.11825,0.042293233082706605,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-15,000001,-0.008115419296663595,1.0,0.0,-0.008115419296663595,0.0,-0.008115419296663595,10.1515,-0.008115419296663595,1.0,0.0,-0.008115419296663595,0.0,-0.008115419296663595,10.1515,-0.008115419296663595,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-16,000001,-0.018181818181818077,1.0,0.0,-0.018181818181818077,0.0,-0.018181818181818077,10.181000000000001,-0.018181818181818077,1.0,0.0,-0.018181818181818077,0.0,-0.018181818181818077,10.181000000000001,-0.018181818181818077,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-17,000001,-0.0037037037037037646,1.0,0.0,-0.0037037037037037646,0.0,-0.0037037037037037646,10.206,-0.0037037037037037646,1.0,0.0,-0.0037037037037037646,0.0,-0.0037037037037037646,10.206,-0.0037037037037037646,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-18,000001,-0.0018587360594795044,1.0,0.0,-0.0018587360594795044,0.0,-0.0018587360594795044,10.2335,-0.0018587360594795044,1.0,0.0,-0.0018587360594795044,0.0,-0.0018587360594795044,10.2335,-0.0018587360594795044,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-19,000001,0.023277467411545683,1.0,0.0,0.023277467411545683,0.0,0.023277467411545683,10.269499999999999,0.023277467411545683,1.0,0.0,0.023277467411545683,0.0,0.023277467411545683,10.269499999999999,0.023277467411545683,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-22,000001,-0.010009099181073622,1.0,0.0,-0.010009099181073622,0.0,-0.010009099181073622,10.3015,-0.010009099181073622,1.0,0.0,-0.010009099181073622,0.0,-0.010009099181073622,10.3015,-0.010009099181073622,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-23,000001,-0.006433823529411797,1.0,0.0,-0.006433823529411797,0.0,-0.006433823529411797,10.3315,-0.006433823529411797,1.0,0.0,-0.006433823529411797,0.0,-0.006433823529411797,10.3315,-0.006433823529411797,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-24,000001,0.009250693802035137,1.0,0.0,0.009250693802035137,0.0,0.009250693802035137,10.361500000000001,0.009250693802035137,1.0,0.0,0.009250693802035137,0.0,0.009250693802035137,10.361500000000001,0.009250693802035137,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-25,000001,0.0229147571035746,1.0,0.0,0.0229147571035746,0.0,0.0229147571035746,10.3995,0.0229147571035746,1.0,0.0,0.0229147571035746,0.0,0.0229147571035746,10.3995,0.0229147571035746,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-26,000001,0.0017921146953405742,1.0,0.0,0.0017921146953405742,0.0,0.0017921146953405742,10.4415,0.0017921146953405742,1.0,0.0,0.0017921146953405742,0.0,0.0017921146953405742,10.4415,0.0017921146953405742,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-29,000001,0.004472271914132353,1.0,0.0,0.004472271914132353,0.0,0.004472271914132353,10.4855,0.004472271914132353,1.0,0.0,0.004472271914132353,0.0,0.004472271914132353,10.4855,0.004472271914132353,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-30,000001,0.005342831700801298,1.0,0.0,0.005342831700801298,0.0,0.005342831700801298,10.5365,0.005342831700801298,1.0,0.0,0.005342831700801298,0.0,0.005342831700801298,10.5365,0.005342831700801298,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-07-31,000001,-0.016829052258635957,1.0,0.0,-0.016829052258635957,0.0,-0.016829052258635957,10.583749999999998,-0.016829052258635957,1.0,0.0,-0.016829052258635957,0.0,-0.016829052258635957,10.583749999999998,-0.016829052258635957,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-01,000001,-0.0018018018018017834,1.0,0.0,-0.0018018018018017834,0.0,-0.0018018018018017834,10.62825,-0.0018018018018017834,1.0,0.0,-0.0018018018018017834,0.0,-0.0018018018018017834,10.62825,-0.0018018018018017834,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-02,000001,-0.025270758122743597,1.0,0.0,-0.025270758122743597,0.0,-0.025270758122743597,10.666749999999999,-0.025270758122743597,1.0,0.0,-0.025270758122743597,0.0,-0.025270758122743597,10.666749999999999,-0.025270758122743597,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-05,000001,-0.028703703703703787,1.0,0.0,-0.028703703703703787,0.0,-0.028703703703703787,10.68925,-0.028703703703703787,1.0,0.0,-0.028703703703703787,0.0,-0.028703703703703787,10.68925,-0.028703703703703787,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-06,000001,0.0019065776930409228,1.0,0.0,0.0019065776930409228,0.0,0.0019065776930409228,10.70625,0.0019065776930409228,1.0,0.0,0.0019065776930409228,0.0,0.0019065776930409228,10.70625,0.0019065776930409228,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-07,000001,0.012369172216936342,1.0,0.0,0.012369172216936342,0.0,0.012369172216936342,10.728,0.012369172216936342,1.0,0.0,0.012369172216936342,0.0,0.012369172216936342,10.728,0.012369172216936342,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-08,000001,0.06203007518796988,1.0,0.0,0.06203007518796988,0.0,0.06203007518796988,10.76575,0.06203007518796988,1.0,0.0,0.06203007518796988,0.0,0.06203007518796988,10.76575,0.06203007518796988,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-09,000001,0.009734513274336276,1.0,0.0,0.009734513274336276,0.0,0.009734513274336276,10.80825,0.009734513274336276,1.0,0.0,0.009734513274336276,0.0,0.009734513274336276,10.80825,0.009734513274336276,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-12,000001,0.04119193689745848,1.0,0.0,0.04119193689745848,0.0,0.04119193689745848,10.859,0.04119193689745848,1.0,0.0,0.04119193689745848,0.0,0.04119193689745848,10.859,0.04119193689745848,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-13,000001,-0.015151515151515249,1.0,0.0,-0.015151515151515249,0.0,-0.015151515151515249,10.902750000000001,-0.015151515151515249,1.0,0.0,-0.015151515151515249,0.0,-0.015151515151515249,10.902750000000001,-0.015151515151515249,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-14,000001,0.00512820512820511,1.0,0.0,0.00512820512820511,0.0,0.00512820512820511,10.94275,0.00512820512820511,1.0,0.0,0.00512820512820511,0.0,0.00512820512820511,10.94275,0.00512820512820511,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-15,000001,-0.00170068027210879,1.0,0.0,-0.00170068027210879,0.0,-0.00170068027210879,10.968,-0.00170068027210879,1.0,0.0,-0.00170068027210879,0.0,-0.00170068027210879,10.968,-0.00170068027210879,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-16,000001,-0.0025553662691651935,1.0,0.0,-0.0025553662691651935,0.0,-0.0025553662691651935,10.995750000000001,-0.0025553662691651935,1.0,0.0,-0.0025553662691651935,0.0,-0.0025553662691651935,10.995750000000001,-0.0025553662691651935,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-19,000001,0.0008539709649870719,1.0,0.0,0.0008539709649870719,0.0,0.0008539709649870719,11.02275,0.0008539709649870719,1.0,0.0,0.0008539709649870719,0.0,0.0008539709649870719,11.02275,0.0008539709649870719,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-20,000001,0.005119453924914641,1.0,0.0,0.005119453924914641,0.0,0.005119453924914641,11.056250000000002,0.005119453924914641,1.0,0.0,0.005119453924914641,0.0,0.005119453924914641,11.056250000000002,0.005119453924914641,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-21,000001,-0.03650254668930386,1.0,0.0,-0.03650254668930386,0.0,-0.03650254668930386,11.07725,-0.03650254668930386,1.0,0.0,-0.03650254668930386,0.0,-0.03650254668930386,11.07725,-0.03650254668930386,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-22,000001,-0.009691629955947079,1.0,0.0,-0.009691629955947079,0.0,-0.009691629955947079,11.089,-0.009691629955947079,1.0,0.0,-0.009691629955947079,0.0,-0.009691629955947079,11.089,-0.009691629955947079,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-23,000001,0.024021352313167155,1.0,0.0,0.024021352313167155,0.0,0.024021352313167155,11.106,0.024021352313167155,1.0,0.0,0.024021352313167155,0.0,0.024021352313167155,11.106,0.024021352313167155,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-26,000001,-0.026933101650738478,1.0,0.0,-0.026933101650738478,0.0,-0.026933101650738478,11.11225,-0.026933101650738478,1.0,0.0,-0.026933101650738478,0.0,-0.026933101650738478,11.11225,-0.026933101650738478,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-27,000001,0.0035714285714285587,1.0,0.0,0.0035714285714285587,0.0,0.0035714285714285587,11.114749999999999,0.0035714285714285587,1.0,0.0,0.0035714285714285587,0.0,0.0035714285714285587,11.114749999999999,0.0035714285714285587,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-28,000001,-0.002669039145907437,1.0,0.0,-0.002669039145907437,0.0,-0.002669039145907437,11.11975,-0.002669039145907437,1.0,0.0,-0.002669039145907437,0.0,-0.002669039145907437,11.11975,-0.002669039145907437,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-29,000001,-0.009812667261373864,1.0,0.0,-0.009812667261373864,0.0,-0.009812667261373864,11.122499999999999,-0.009812667261373864,1.0,0.0,-0.009812667261373864,0.0,-0.009812667261373864,11.122499999999999,-0.009812667261373864,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-08-30,000001,0.002702702702702897,1.0,0.0,0.002702702702702897,0.0,0.002702702702702897,11.12725,0.002702702702702897,1.0,0.0,0.002702702702702897,0.0,0.002702702702702897,11.12725,0.002702702702702897,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-09-02,000001,0.01976639712488759,1.0,0.0,0.01976639712488759,0.0,0.01976639712488759,11.144,0.01976639712488759,1.0,0.0,0.01976639712488759,0.0,0.01976639712488759,11.144,0.01976639712488759,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-09-03,000001,-0.009691629955947079,1.0,0.0,-0.009691629955947079,0.0,-0.009691629955947079,11.158000000000001,-0.009691629955947079,1.0,0.0,-0.009691629955947079,0.0,-0.009691629955947079,11.158000000000001,-0.009691629955947079,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-09-04,000001,0.009786476868327343,1.0,0.0,0.009786476868327343,0.0,0.009786476868327343,11.1755,0.009786476868327343,1.0,0.0,0.009786476868327343,0.0,0.009786476868327343,11.1755,0.009786476868327343,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-09-05,000001,0.0096916299559473,1.0,0.0,0.0096916299559473,0.0,0.0096916299559473,11.196000000000002,0.0096916299559473,1.0,0.0,0.0096916299559473,0.0,0.0096916299559473,11.196000000000002,0.0096916299559473,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-09-06,000001,0.015706806282722585,1.0,0.0,0.015706806282722585,0.0,0.015706806282722585,11.20975,0.015706806282722585,1.0,0.0,0.015706806282722585,0.0,0.015706806282722585,11.20975,0.015706806282722585,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-09-09,000001,-0.0085910652920963,1.0,0.0,-0.0085910652920963,0.0,-0.0085910652920963,11.223249999999998,-0.0085910652920963,1.0,0.0,-0.0085910652920963,0.0,-0.0085910652920963,11.223249999999998,-0.0085910652920963,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-09-10,000001,-0.009532062391681029,1.0,0.0,-0.009532062391681029,0.0,-0.009532062391681029,11.239,-0.009532062391681029,1.0,0.0,-0.009532062391681029,0.0,-0.009532062391681029,11.239,-0.009532062391681029,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-09-11,000001,0.0008748906386701893,1.0,0.0,0.0008748906386701893,0.0,0.0008748906386701893,11.255999999999998,0.0008748906386701893,1.0,0.0,0.0008748906386701893,0.0,0.0008748906386701893,11.255999999999998,0.0008748906386701893,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-09-12,000001,0.00786713286713292,1.0,0.0,0.00786713286713292,0.0,0.00786713286713292,11.27575,0.00786713286713292,1.0,0.0,0.00786713286713292,0.0,0.00786713286713292,11.27575,0.00786713286713292,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-09-16,000001,-0.015611448395490002,1.0,0.0,-0.015611448395490002,0.0,-0.015611448395490002,11.284749999999999,-0.015611448395490002,1.0,0.0,-0.015611448395490002,0.0,-0.015611448395490002,11.284749999999999,-0.015611448395490002,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-09-17,000001,-0.014096916299559448,1.0,0.0,-0.014096916299559448,0.0,-0.014096916299559448,11.2925,-0.014096916299559448,1.0,0.0,-0.014096916299559448,0.0,-0.014096916299559448,11.2925,-0.014096916299559448,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-09-18,000001,0.011617515638963516,1.0,0.0,0.011617515638963516,0.0,0.011617515638963516,11.305250000000001,0.011617515638963516,1.0,0.0,0.011617515638963516,0.0,0.011617515638963516,11.305250000000001,0.011617515638963516,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-09-19,000001,0.030035335689045928,1.0,0.0,0.030035335689045928,0.0,0.030035335689045928,11.324,0.030035335689045928,1.0,0.0,0.030035335689045928,0.0,0.030035335689045928,11.324,0.030035335689045928,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-09-20,000001,0.0334476843910807,1.0,0.0,0.0334476843910807,0.0,0.0334476843910807,11.346250000000001,0.0334476843910807,1.0,0.0,0.0334476843910807,0.0,0.0334476843910807,11.346250000000001,0.0334476843910807,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-09-23,000001,0.0024896265560165887,1.0,0.0,0.0024896265560165887,0.0,0.0024896265560165887,11.36875,0.0024896265560165887,1.0,0.0,0.0024896265560165887,0.0,0.0024896265560165887,11.36875,0.0024896265560165887,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-09-24,000001,-0.012417218543046338,1.0,0.0,-0.012417218543046338,0.0,-0.012417218543046338,11.38625,-0.012417218543046338,1.0,0.0,-0.012417218543046338,0.0,-0.012417218543046338,11.38625,-0.012417218543046338,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-09-25,000001,0.03772003352891873,1.0,0.0,0.03772003352891873,0.0,0.03772003352891873,11.413499999999999,0.03772003352891873,1.0,0.0,0.03772003352891873,0.0,0.03772003352891873,11.413499999999999,0.03772003352891873,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-09-26,000001,-0.003231017770597866,1.0,0.0,-0.003231017770597866,0.0,-0.003231017770597866,11.444500000000001,-0.003231017770597866,1.0,0.0,-0.003231017770597866,0.0,-0.003231017770597866,11.444500000000001,-0.003231017770597866,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-09-27,000001,0.012155591572123203,1.0,0.0,0.012155591572123203,0.0,0.012155591572123203,11.479750000000001,0.012155591572123203,1.0,0.0,0.012155591572123203,0.0,0.012155591572123203,11.479750000000001,0.012155591572123203,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-09-30,000001,-0.019215372297838318,1.0,0.0,-0.019215372297838318,0.0,-0.019215372297838318,11.516000000000002,-0.019215372297838318,1.0,0.0,-0.019215372297838318,0.0,-0.019215372297838318,11.516000000000002,-0.019215372297838318,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-10-08,000001,0.03918367346938778,1.0,0.0,0.03918367346938778,0.0,0.03918367346938778,11.572,0.03918367346938778,1.0,0.0,0.03918367346938778,0.0,0.03918367346938778,11.572,0.03918367346938778,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-10-09,000001,0.003142183817753219,1.0,0.0,0.003142183817753219,0.0,0.003142183817753219,11.6285,0.003142183817753219,1.0,0.0,0.003142183817753219,0.0,0.003142183817753219,11.6285,0.003142183817753219,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-10-10,000001,-0.000783085356303781,1.0,0.0,-0.000783085356303781,0.0,-0.000783085356303781,11.6815,-0.000783085356303781,1.0,0.0,-0.000783085356303781,0.0,-0.000783085356303781,11.6815,-0.000783085356303781,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-10-11,000001,0.03526645768025083,1.0,0.0,0.03526645768025083,0.0,0.03526645768025083,11.72925,0.03526645768025083,1.0,0.0,0.03526645768025083,0.0,0.03526645768025083,11.72925,0.03526645768025083,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-10-14,000001,0.024224072672217822,1.0,0.0,0.024224072672217822,0.0,0.024224072672217822,11.782250000000001,0.024224072672217822,1.0,0.0,0.024224072672217822,0.0,0.024224072672217822,11.782250000000001,0.024224072672217822,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-10-15,000001,-0.0022172949002217113,1.0,0.0,-0.0022172949002217113,0.0,-0.0022172949002217113,11.822750000000001,-0.0022172949002217113,1.0,0.0,-0.0022172949002217113,0.0,-0.0022172949002217113,11.822750000000001,-0.0022172949002217113,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-10-16,000001,-0.022962962962962963,1.0,0.0,-0.022962962962962963,0.0,-0.022962962962962963,11.860000000000001,-0.022962962962962963,1.0,0.0,-0.022962962962962963,0.0,-0.022962962962962963,11.860000000000001,-0.022962962962962963,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-10-17,000001,-0.005307050796057644,1.0,0.0,-0.005307050796057644,0.0,-0.005307050796057644,11.894,-0.005307050796057644,1.0,0.0,-0.005307050796057644,0.0,-0.005307050796057644,11.894,-0.005307050796057644,0.0,0.0,0.0,0.0,0.0,same_exposure
2019-10-18,000001,-0.01143292682926822,1.0,0.0,-0.01143292682926822,0.0,-0.01143292682926822,11.92475,-0.01143292682926822,1.0,0.0,-0.01143292682926822,0.0,-0.01143292682926822,11.92475,-0.01143292682926822,0.0,0.0,0.0,0.0,0.0,same_exposure
